path,kind,owner,lines,sha256,disposition,static_signals,review_basis
packages/ui/src/components/sections/openchamber/notificationTemplateDraft.test.ts,test,packages/ui,80,6beb7421ba1fbe18d027408711ce9afc98ef3a8e16abd2e5f44757009c814294,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/openchamber/notificationToggle.test.ts,test,packages/ui,107,ff40d77d7f044b1afbebe2f1a12d43fd33f9661010293cee8d382bf0277770db,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/openchamber/tunnelStatusPresentation.test.ts,test,packages/ui,52,fa06def8e7369d5ae6e15cd5dee90701770e9117e0c73254ba731c2576e96701,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/plugins/PluginsPage.test.tsx,test,packages/ui,63,0e9ee236c20f50f45c57df9b0ec1c15ab40e1ccbf8244a4a21a1faa35681a42e,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/plugins/PluginsSidebar.test.tsx,test,packages/ui,67,41e439a88620ef66e8a06a4e76889abda84258db718cffabac969d055136647b,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/plugins/codemap.md,documentation,packages/ui,16,02774efe5e17026cc069a8b0541bda62404959195491284dcf1ead09a7b9dbef,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/sections/plugins/pluginSidebarGrouping.test.ts,test,packages/ui,88,0b706848ccf39d9bc1d7be4d162c309444a21a4db10b61655888d86a9a093f7a,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/plugins/pluginSlimPresentation.test.ts,test,packages/ui,50,0e121fdf5425b34e538ab962b3977497196e6d2a4882413d9a4fc2e80f437ac4,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/projects/codemap.md,documentation,packages/ui,16,eee5b074446e38bb00f0aa5b44d8c7fa558012b2b8cc6a1ce7bf2b3bbdb26b2d,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/sections/providers/ManagedQuotaCredentials.test.ts,test,packages/ui,41,56cafd98248ec7f67cbe54e7e504ab7d003d0ad1ea7d9bab6e29fd4c4a63593a,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/providers/ProvidersPage.modelList.test.ts,test,packages/ui,17,da2a23040fc21d7c3376b657ef87ac1ece06ca953b007692772ce510be0dc697,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/providers/claudeCompatibility.source.test.ts,test,packages/ui,17,c42f14dbd5b94c029e9a9f08196e2930eda3e5c4b946a6b8e5b44d14aa445bf8,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/providers/codemap.md,documentation,packages/ui,13,5ab02ceef4bde99cd5984c4a3587dc00a7390f863174a297f3d6bd876053e332,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/sections/providers/providerConnectionState.test.ts,test,packages/ui,111,7873ec5e363e1d60fbabc14a57543573e4b688b76a66258c3325dc47c81ee951,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/providers/providerDisconnect.source.test.ts,test,packages/ui,22,f9a4331b08a0f7d6b1603f6e5c6ab7f8340ade899f43d8dd46783992c414f62f,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/providers/providerOAuth.test.ts,test,packages/ui,172,703863df3f7ed22a6484c09dbc582248e95afcfce418f596d7d5125b693a0eca,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/providers/providerOptions.test.ts,test,packages/ui,36,fd951bcb4544580908a8211e1c12739fd2686da4cace46f14567487dd980103f,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/providers/providerSorting.test.ts,test,packages/ui,74,521f026f68109889b22d1a0144211b539acd91bb8a4a30117635b29afe6e6f8b,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/remote-instances/codemap.md,documentation,packages/ui,13,482a27a27752dc3e34ec74b556e43060bdcadf1a90a454d7c9a38b7f22f67cd1,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/sections/shared/codemap.md,documentation,packages/ui,13,4c1908d4f79365cb2e2bc94adc92dab1dd228bc353e8d2d8079fe7bc3b4b07a6,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/sections/skills/SkillsPage.test.tsx,test,packages/ui,101,1afef3d740c4c6ec60675c2359cf2ec71f8febceda4fbfc1f9db1671b8fc9df4,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/skills/catalog/codemap.md,documentation,packages/ui,13,e26c77b1cfc6a9258192fc96238573ecc0de3e5d3c5d8c65cabe9382c07a9e10,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/sections/skills/codemap.md,documentation,packages/ui,18,5fa73912bd590f76a3169610bf5a4002183109c8649f4fea9e99cc14e3693380,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/sections/skills/skillBadges.test.ts,test,packages/ui,17,f6f5417d84710704989688b8bba580b592f5d8067d2bac2205156fe96269105f,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/skills/skillPathReveal.test.ts,test,packages/ui,40,6427b818f94e9cc2164e8008b65b537941d2cd94de406aac2c5467052e68e729,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/skills/skillSidebarGrouping.test.ts,test,packages/ui,121,1cd783e9d6157ac44a68bd9f81c018702505558cb4c02ee55176f59fb709eac5,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/usage/PaceIndicator.test.ts,test,packages/ui,16,7a9c3632f6233cca8e7d65a24524052b476ba883eab2fd063ce3f0bcb0fddbee,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/usage/UsagePage.test.ts,test,packages/ui,143,d66444bf9aa71313cbfe13f500b1967d965911e77a806fe8947c9bf743864ddb,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/usage/UsageSidebar.test.tsx,test,packages/ui,119,fbb9a9f3cd66a09cbe854190bc7fda0c65f04bcb34e189cdf954e101809e5492,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/usage/codemap.md,documentation,packages/ui,13,e24371493c2d226b623255cfaf3693fe84b6afdb701833e7f1a6cb7643ff9198,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/sections/users/ClipboardInteractionDetails.render.test.tsx,test,packages/ui,60,1ab5a0612d6676b01e49e1d1a7550fbca20d77df7fa34fcc1d62656dc26d3142,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/users/GitHubManagement.source.test.ts,test,packages/ui,68,91ce591f535417b052b3a4030ae3ce67404eca611057501556f37ab3ca8da6e0,retained,"source-reading,fixture",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/users/MetricTrendChart.render.test.tsx,test,packages/ui,57,4a3c22b90493d985fb2263d629e71348e4b19f5a8e7eec76a3ec3e6af1e3fe30,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/users/PromptList.render.test.tsx,test,packages/ui,114,10ba7e1113d3dbb2b4845204413c9dc95c284eb0fa8cf8ee78f117fe448384e5,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/users/ResetPasswordDialog.source.test.ts,test,packages/ui,29,2a97e3751ad82101857b8ee7761d2041d6d6bebc19848abcc792924e59378e1a,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/users/SettingsPermissionMatrix.test.tsx,test,packages/ui,40,9a6282fe172e69983d7ccec4c875bff49151c7827e54d8370347d0b563ede975,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/users/UserAnalytics.source.test.ts,test,packages/ui,155,640d81a00d05e5f156f730e639ff821e9f732dffee6357014cfc0e96d202f890,retained,"source-reading,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/users/UserDetail.source.test.ts,test,packages/ui,85,33a06dd1b78118566a0b8670f99ed1f858cd5a8ed27acbcb8d9271d981cf3ce1,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/users/codemap.md,documentation,packages/ui,124,1e47a26b37508f9a14939b80b60f0ff57d9e1fc7f84e18be64037238cf2e8cc5,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/sections/users/types.test.ts,test,packages/ui,62,12c87b38edaef1c70d18b81f83b1ce097ac93b3bcbb1291f6bb2e57b5ace2434,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/sections/users/userAnalyticsPresentation.test.ts,test,packages/ui,44,0feb3a1ebd9046f10b959fc277d3923c3a8b967db9591bbdbabb7c9176d781a8,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/NewWorktreeDialog.sourceRepo.test.ts,test,packages/ui,37,f747a9ba37efdb05f5621cf9c3e3550dbcca4925d0195412420f7e5054f029c5,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/ThinkingVariantLabels.test.ts,test,packages/ui,62,d37a7009e51bdf6974f8274766029038b8b59052115b85bce87a3675223618c6,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/codemap.md,documentation,packages/ui,42,ad2ba0daecd93072fc23192daf987490561cd27f4f2217300453e9874995cad5,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/session/projectTodoOrdering.test.ts,test,packages/ui,74,66efe99993feab32f3f148abb88d344d111c48d894251de6f63ea40da6cb4e83,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/scheduledTaskBranchOptions.test.ts,test,packages/ui,113,4de3dc07aeda8904095651d3fe2e95c44ddedc3411a6dd728706a8ba334d000f,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sessionDeleteFeedback.test.ts,test,packages/ui,22,21cae1ff07c3184d53b92db1eb70ee78cf51776430c9e229d26fce1bcc6cab72,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/DOCUMENTATION.md,documentation,packages/ui,78,b876f5a126b8dfa7eead7b2e9625bbe73d7fc807be3fc7cecc3b0d66982b3c11,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/session/sidebar/SessionNodeItem.test.ts,test,packages/ui,392,200042d15787449ff9383033592b45d8cf109323fc3b3ab906288867a92b9314,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/SessionSidebar.branchOnly.test.ts,test,packages/ui,17,3bfd01140379ebac0b9226a21b37ebc36fb7c6abd99fcd22fede9762a9033b6e,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/SidebarFooter.test.tsx,test,packages/ui,89,8475027cc8a61c165bb4082ef1fb4aa17314688c94fef667c110e43289f52c81,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/SidebarHeader.desktopChrome.test.ts,test,packages/ui,32,9b16bef5f44f7e2aa4c1aa7ee373afd08a783cb7724861d7c6608387e1cec14f,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/SidebarSpinner.test.tsx,test,packages/ui,49,a4c76b5584af3ca0f59f1b4449a49b0446cd5821ed839de46a75ecc569dfb2ff,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/branchSessionCleanup.test.ts,test,packages/ui,28,b71508c633ff4d4f9d287ba2b55acafca290714b0d72db67c57d2372b032aaf5,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/codemap.md,documentation,packages/ui,41,bd16cb97785d9751970658bdcb6d54adbb021d2f2fa1656084bd312d1c10a334,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/session/sidebar/hooks/codemap.md,documentation,packages/ui,17,356f432c8b039ccb3f0f94994e26efb59e182caa418c2e62c492068e19d8de54,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/session/sidebar/hooks/sidebarHydration.test.ts,test,packages/ui,172,c9e5e6bdb28d01bb1fa567479f2d73b5b6554cef0091d00144cf5c24a3d55302,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/hooks/useProjectRepoStatus.test.ts,test,packages/ui,33,9be241b12d09757225beb986c56d46c5043c4737ddc147c170d334d2e13631ce,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/hooks/useProjectSessionLists.test.ts,test,packages/ui,32,f6b2bd56595bc01dd3ad11966800fee5288f5f0fdedfcce9ec9bdd16ba416ff6,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/hooks/useSessionActions.test.ts,test,packages/ui,37,914d3f1f32996559e258343264c79f71cdf3d7d7b61ba6788521a0aaad2f887f,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/hooks/useSessionPrefetch.test.ts,test,packages/ui,29,314f5473ba5eefc712b23fa7ea0ca1073b94df1db16f28235846425c2111565f,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/lazySessionDialogs.test.tsx,test,packages/ui,107,53ee0debc14b049cc527c64d70ee8a5d4f29104fc5cb8d75e20622f47db1caee,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/projectIconVisibility.test.tsx,test,packages/ui,28,c6b66daea47a4a5791ea871ff5bba06afe693bdb18127926e47149e137644499,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/promptOrdering.integration.test.ts,test,packages/ui,67,6ede282943c6ecd558f7eea2161bca9bd0ec2d73053a6b27d9bc08ee04c74a77,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/sessionIndicator.test.ts,test,packages/ui,459,936145df254041f6c147c70c9a2c7844f36356d2072a76857bcd53232c79410a,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/sessionRowInteractionClasses.test.ts,test,packages/ui,33,593b20894ca81163655d6cfda2b9c82e1c7ed6d7cb92273dc22e0bd75be4f565,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/sidebarChildHydration.test.ts,test,packages/ui,50,95995d981c99aae3fb2ea3888ca7dcca69b755c6c87b0892e188d02c4740ded0,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/subtaskAgentIdentity.test.ts,test,packages/ui,30,b8398ce2e6cd6b65ea70bd35d1c8359d950a690c82108ba80e5ec65494edbd34,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/utils.grouping.test.ts,test,packages/ui,72,2ae76cfd368a12932d5b5a27ddf9c45f6076a660cc675df9854e66d376bc77fc,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/utils.ownership.test.ts,test,packages/ui,77,02b293ae41cd14f0811623eeb8cedaa124f0579a2bb71106284da14ecf0939cd,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/session/sidebar/utils.test.tsx,test,packages/ui,465,ede8647137456ce8d314fc453f0208cabd57de7037871098b395d6028b424139,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/shared/ProductAudienceTabs.test.tsx,test,packages/ui,112,1a7a66a257664454476c536ff4a07707a09a59f74dd8a7fcdea6e1dcb9512421,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/shared/codemap.md,documentation,packages/ui,18,dccae37544c8c7974fa53c6c9cce1a5435e198e934a8ee5eb2ee423f7291f467,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/terminal/codemap.md,documentation,packages/ui,13,028e48db7036d99ce0c20ad507bf81c5d17cf2bf2c84818cf6c60ff02a0513d8,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/ui/ConfigUpdateOverlay.test.tsx,test,packages/ui,36,0ae6287c1f5a521e242d4e32a4034babad724462257a6c32c0db94e9dc9f594d,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/ContextUsageDisplay.test.tsx,test,packages/ui,90,38988dddddf90c85513696aeb7fe9cfd25032dd296bae7fe57e407a9b2966a82,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/OverlayScrollbar.test.ts,test,packages/ui,106,8e435ed59a5d8bd3d8eac9876043bc983525ae981bc325a46136facaf81c8549,retained,"source-reading,mock",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/RuntimeLoadingScreen.test.tsx,test,packages/ui,48,b94d659edb9e7e2c312cb716e4cef068c6712e66163e27ea2f70b64a154036e9,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/ScrollShadow.test.ts,test,packages/ui,52,8e4678325e226e43cbcf5cc45f0dcd262759e30b36daa0a4ed7188234ea5c385,retained,mock,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/TextLoop.test.tsx,test,packages/ui,31,23202ef05dcedc230b99278d656757b5bf9f06435fdd7787270e21abd0968de8,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/button.test.ts,test,packages/ui,23,6c69edb9ff430acf7f0fcd52613cfd1a5e90c191a4dd46f1b3e2ea594c0d00c9,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/codemap.md,documentation,packages/ui,21,ba6c3c2ead65f00ac4c942a85c8ceff39d24606302642b491ad029af9b454ca8,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/ui/dropdown-menu.test.tsx,test,packages/ui,24,364f8a0b18fb00b9d4d05cf2539fd1fc463f91d8ba2b86d0d4cb294ada7cb2bd,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/number-input-value.test.ts,test,packages/ui,85,776c11f522d7647d8b9fa6e95053b5fa7d31ea0f7a06dc553ed5e4d8e70a3352,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/sortableTabsStrip.closeOnHover.test.tsx,test,packages/ui,56,c40bbc7d8b5c7330d71ecb2e91b2fd4d402f8ddcda174ea26d446922068da54a,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/sortableTabsStrip.softPill.test.ts,test,packages/ui,52,e8a1784e34dcd8dc3ecf36ca90990b608ea19675e4b7b39c56bc43c7a69669f6,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/sortableTabsStripAuxClick.test.ts,test,packages/ui,66,dc3d74f4721b0253ff05f51915a29a6853e46128a6f51adbd743dc0b8e67b1b8,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/ui/tooltip.test.tsx,test,packages/ui,17,a4ae9117aa319d091f89305df24a7b8e08897334a434188ab80a2181b96b4e1d,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/CapabilitySettingsWorkspace.test.ts,test,packages/ui,13,9fe3c2e10f19f10d76baa9d59ea32f4563fc01845247bc3e6baef734a61ccf18,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/GitView.sourcePolicy.test.ts,test,packages/ui,13,9abd93be408a629ea54f876ea03dbae8b94047416e47567e8003fe116d390bd8,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/GitView.test.ts,test,packages/ui,233,d2825b3f9c9c89e74ee343a9b1d1d20496db1429a1f89c8d51a1906b01bdff04,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/ManagedSettingsView.test.ts,test,packages/ui,40,2d1bded3a0b47a1c0662aeaaabde606c3665900e8cd0d5a36ae109e79a2e58af,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/PierreDiffViewer.presentation.test.ts,test,packages/ui,22,acd6954eb42923f711d60b3b0f9be957c2cd95854d97cd6ec553219d2f209614,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/PlanView.presentation.test.ts,test,packages/ui,117,a598b762f4742905fca7018a20dbc91fbf785e1f3762d085aca807bf28fed166,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/SettingsSectionTabs.test.tsx,test,packages/ui,49,dc1228d2ce064589a67c42001913a70aa7ee74e33e3a799d78bca49b3346891f,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/SettingsView.access.test.ts,test,packages/ui,54,32446d9dc7d6d2f850cc1f374640e05e6e95b09d7e2bc04cbb6297a39edf6568,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/SettingsView.test.ts,test,packages/ui,287,d4c07244b3e113aae66ed81d6e9f2391577da339bc95211c5943ccaf8f407749,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/TerminalView.tabs.test.ts,test,packages/ui,19,4ae4cc1da95bb38a741f20a54fd5e8941f58775d1d85f17826b5427f63991a8d,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/agent-manager/codemap.md,documentation,packages/ui,13,3e4e5983f8c2a314fb9520a9c19d79260038c5e1d20ca07f307751b5d5a1fea2,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/views/codemap.md,documentation,packages/ui,32,5cd3fce13dd646e1584fe15e49585fe419cdd8959fbc2589f880a8d352f850b4,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/views/git/ChangeRow.presentation.test.ts,test,packages/ui,23,50555f756445bd2e1292f904233928145698d63b8b28ee07c1c0425ea29caa00,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/git/CommitSection.test.ts,test,packages/ui,46,080c22093ef44c75949c5da397127de9b52df73aba2f23da20181f9c054518a4,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/git/PullRequestSection.generateDescription.test.ts,test,packages/ui,42,bcb844aa48eba1e2b902df0d0885b9a14f193aa6e39e9784493833945b5560e1,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/git/PullRequestSection.listActions.test.ts,test,packages/ui,32,e93f15a9144269986219de2b9d86bfff3794270002be7a645bfa568d1d4309d8,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/git/PullRequestSection.nextPrLayout.test.ts,test,packages/ui,28,79ec1479c87a023fda3ae34ede6439251a9208d73a666dcc462c7c5e9eafaca8,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/git/PullRequestSection.sourceRepo.test.ts,test,packages/ui,22,f96c84615c982cf16e1c7045e8ed340ebb9aa47ccbd031f007e61502613faea8,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/git/branchSearchInputs.test.ts,test,packages/ui,35,48a9b051e3783c7d3f02b51bcbf235f25cf491330d4efe8fe07354c1f628a98b,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/git/codemap.md,documentation,packages/ui,17,c7b63d30e6f18be36578dc9235e5d419cf07134d91908d922b6758fa4298b669,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/ui/src/components/views/git/gitBranchVisibility.test.ts,test,packages/ui,70,fc640bfdd35fc8dc40119d0396abe5ba5e98526310436827b628a03c1bfe7979,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/git/historyIndicator.test.ts,test,packages/ui,167,5898bd46474defcc8b6ed1800e21ebecc6572eb6dce817b6e27e6dc3c38c3b63,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/git/prBodyHydrationTracker.test.ts,test,packages/ui,24,77cd4664f30f13bd671876ebbc78405bccdfb00c4876288f00dfdcf15f24704c,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/git/pullRequestCycle.test.ts,test,packages/ui,78,f8532fa4247b749f28ad1e828ec9e576ecc90e2b2ac6e9f067b1f99fad9ecb41,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/lazyViewBoundaries.test.ts,test,packages/ui,203,5381e441db330c7fc6ad3f63637f2342bc2510f1a04d63d03f4112e09fb47a86,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/planSend.test.ts,test,packages/ui,151,12a8e815996a9fb6250e77128b2555669887888e4724062a22256d3c8b3a0358,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/planViewPaths.test.ts,test,packages/ui,28,f16b37cc30709417e2022cad27720bf83eefb4f5f2395c12007b68b2235d2506,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/ui/src/components/views/settingsSectionLoaders.test.ts,test,packages/ui,81,857c3e5d31381e6d2ecd51cdf692f9dd731a4b8dda961cccd8cf35f9f9df792a,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
